ngo_id,darpan_id,ngo_name,ngo_type,registration_no,district,state,sub_district,address,pincode,sectors,main_category,latitude,longitude,last_updated,migrated,record_id
37,,ALL INDIA LIC ASSOCIATE FORUM,Trust,,PUDUCHERRY,Puducherry,,,605017,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
38,,ALL INDIA TRUE CHRISTIAN COUNCIL TRUST,Trust,,PUDUCHERRY,Puducherry,,,605018,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
39,,ALL INDIA WORLD RECORDS VIRTUAL UNIVERSITY & RESEARCH FOUNDATION,Society,,PUDUCHERRY,Puducherry,,,605019,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
40,,ALLIANCE FRANCAISE DE PONDICHERRY,Trust,,KARAIKAL,Puducherry,,,605000,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
41,,ALPHA EDUCATIONAL AND CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605001,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
42,,ALUMINI OF ILANGO ADIGAL GOVT SCHOOL PUDUCHERRY,Society,,PUDUCHERRY,Puducherry,,,605002,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
43,,AMALA EDUCATIONAL TRUST,Trust,,PUDUCHERRY,Puducherry,,,605003,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
44,,AMALORPAVAM EDUCATIONAL WELFARE SOCIETY,Trust,,PUDUCHERRY,Puducherry,,,605004,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
45,,AMMAIYAPPAR CHARITABLE TRUST,Society,,KARAIKAL,Puducherry,,,605005,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
46,,AMMANIAMMALLE RAGOURAMANE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605006,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
47,,Anbalayam,Trust,,PUDUCHERRY,Puducherry,,,605007,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
48,,Anbarasi madhar sangam,Society,,PUDUCHERRY,Puducherry,,,605008,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
49,,ANBE SIVAM TRUST,Trust,,PUDUCHERRY,Puducherry,,,605009,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
50,,ANBOLI CHARITABLE TRUST,Trust,,KARAIKAL,Puducherry,,,605010,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
51,,ANBU PRAGATHEESWARI FOUNDATION,Society,,PUDUCHERRY,Puducherry,,,605011,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
52,,Andalt Foundation,Trust,,PUDUCHERRY,Puducherry,,,605012,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
53,,ANGAYARKANNI CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605013,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
54,,ANGELS FOUNDATION,Society,,PUDUCHERRY,Puducherry,,,605014,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
55,,ANGLO EDUCATIONAL TRUST,Trust,,KARAIKAL,Puducherry,,,605015,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
56,,ANJALAIAMAL CHARITABLE TRUST & EDUCATIONAL INSTITUTE FOR DEVELOPMENT,Trust,,PUDUCHERRY,Puducherry,,,605016,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
57,,Annai Arul Trust,Society,,PUDUCHERRY,Puducherry,,,605017,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
58,,Annai Blansh Alphonsa Social Welfare Trust,Trust,,PUDUCHERRY,Puducherry,,,605018,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
59,,ANNAI JANAKI FOUNDATION,Trust,,PUDUCHERRY,Puducherry,,,605019,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
60,,ANNAI KARUNYA TRUST,Society,,KARAIKAL,Puducherry,,,605000,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
61,,ANNAI MANNANKATTI MEMORIAL SOCIAL WELFARE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605001,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
62,,ANNAIFOUNDATION,Trust,,PUDUCHERRY,Puducherry,,,605002,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
63,,ANNALAKSHMI MAHADEV RELIGIOUS AND CHARITABLE TRUST,Society,,PUDUCHERRY,Puducherry,,,605003,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
64,,ANNAMALAI CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605004,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
65,,ANNAPRADOKSHANA CHARITABLE TRUST,Trust,,KARAIKAL,Puducherry,,,605005,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
66,,ANUK CHARITABLE TRUST,Society,,PUDUCHERRY,Puducherry,,,605006,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
67,,ANUKIRAGAA ANNAI TRUST,Trust,,PUDUCHERRY,Puducherry,,,605007,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
68,,APOSTOLIC GOOD NEWS MINISTRIES,Trust,,PUDUCHERRY,Puducherry,,,605008,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
69,,AR-RAHMAN EDUCATIONAL TRUST,Society,,PUDUCHERRY,Puducherry,,,605009,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
70,,ARAM SOCIAL WELFARE SOCIETY,Trust,,KARAIKAL,Puducherry,,,605010,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
71,,ARIANKUPPAM VIYABARIGAL MATRUM THOZHIL MUNAIVOOR NALA SANGAM,Trust,,PUDUCHERRY,Puducherry,,,605011,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
72,,ARIKAMEDU DIGITAL EMPOWERMENT FOUNDATION,Society,,PUDUCHERRY,Puducherry,,,605012,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
73,,ARIKAMEDU INSTITUTE OF PUDUCHERRY,Trust,,PUDUCHERRY,Puducherry,,,605013,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
74,,ARISE INDIA SOCIAL WELFARE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605014,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
75,,ARISJUVADY HEALTH TRUST,Society,,KARAIKAL,Puducherry,,,605015,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
76,,ARKWIN TRUST,Trust,,PUDUCHERRY,Puducherry,,,605016,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
77,,ARTA FOUNDATION - AESTHETICAL RENOVATION THROUGH ART,Trust,,PUDUCHERRY,Puducherry,,,605017,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
78,,ARUL EDUCATIONAL TRUST,Society,,PUDUCHERRY,Puducherry,,,605018,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
79,,ARUL FOUNDATION TRUST,Trust,,PUDUCHERRY,Puducherry,,,605019,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
80,,ARUL JOTHI EDUCATIONAL AND RESEARCH TRUST,Trust,,KARAIKAL,Puducherry,,,605000,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
81,,ARUL THERESA CHARITABLE EDUCATIONAL TRUST,Society,,PUDUCHERRY,Puducherry,,,605001,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
82,,ARULMIGHU SRI PUTHU KARUMARIYAMMAN THIRUKOVIL ARAKATTALAI,Trust,,PUDUCHERRY,Puducherry,,,605002,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
83,,ARULMIGU OLAKKUR SRI MUTHALAMMAN THIRUKOIL TRUST,Trust,,PUDUCHERRY,Puducherry,,,605003,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
84,,ARULMIGU SRI VARASIDTHI VINAYAGAR ALAYAM,Society,,PUDUCHERRY,Puducherry,,,605004,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
85,,ARULMIGU VIZHI VARATHARAJA PERUMAL PARAMBARAI NIRAVAGA KUZHU ARAKATTALAI,Trust,,KARAIKAL,Puducherry,,,605005,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
86,,ARUMAHA WELFARE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605006,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
87,,"ARUNTHAMIZH ALL INDIA EDUCATION, ART AND CULTURAL DEVELOPMENT FOUNDATION",Society,,PUDUCHERRY,Puducherry,,,605007,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
88,,ARUTGURU ACCHUTHADASAR MUSICAL AND EDUCATIONAL TRUST,Trust,,PUDUCHERRY,Puducherry,,,605008,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
89,,ARUTPERUNCHOTHI RAMALINGA,Trust,,PUDUCHERRY,Puducherry,,,605009,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
90,,Arutpprakasa vallalar samarasa sanmarka sathya sadhanai sangam,Society,,KARAIKAL,Puducherry,,,605010,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
91,,ARVIND CHARITABLE TRUST,Trust,,PUDUCHERRY,Puducherry,,,605011,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
92,,ASRTRUST,Trust,,PUDUCHERRY,Puducherry,,,605012,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
93,,Association for Promoting Sustainability in Campuses and Communities,Society,,PUDUCHERRY,Puducherry,,,605013,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
94,,Association for social health in india puducherry branch,Trust,,PUDUCHERRY,Puducherry,,,605014,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
95,,ASSOCIATION OF INDIAN FRENCH PROFESSIONALS & RESEARCHERS,Trust,,KARAIKAL,Puducherry,,,605015,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
96,,ASSOCIATION OF NEUROLOGIST AND NEUROSURGEONS OF PONDICHERRY,Society,,PUDUCHERRY,Puducherry,,,605016,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
97,,Association of Scientists Developers and Faculties,Trust,,PUDUCHERRY,Puducherry,,,605017,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
98,,ASTHITV,Trust,,PUDUCHERRY,Puducherry,,,605018,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
99,,Atchaya Agro Educational Development & Charitable Trust,Society,,PUDUCHERRY,Puducherry,,,605019,"Education & Literacy, Health & Family Welfare",,,,,TRUE,
100,,Atelier Shanti,Trust,,KARAIKAL,Puducherry,,,605000,"Education & Literacy, Health & Family Welfare",,,,,FALSE,
PBNGO00001,PB/2025/100001,10 MARLAS HOUSES PHASE-1 MOHALI WELFARE ASSOCIATION,Trust,REG-1001,LUDHIANA,Punjab,Ludhiana,"Sample Address 1, Punjab",140001,"Education & Literacy, Health & Family Welfare",,30.01,75.01,2025-01-02T10:00:00,TRUE,
PBNGO00002,PB/2025/100002,1008 SANT BABA HARI SINGH NEKIWALE CHARITABLE SOCIETY,Section 8 Company,REG-1002,PATIALA,Punjab,Patiala,"Sample Address 2, Punjab",140002,"Education & Literacy, Health & Family Welfare",,30.02,75.02,2025-01-03T10:00:00,FALSE,
PBNGO00003,PB/2025/100003,108 SANT BALBIR HARI JI WELFARE COMMITTEE,Society,REG-1003,S.A.S NAGAR,Punjab,S.A.S Nagar,"Sample Address 3, Punjab",140003,"Education & Literacy, Health & Family Welfare",,30.03,75.03,2025-01-04T10:00:00,TRUE,
PBNGO00004,PB/2025/100004,108 SANT BAPU MANGAL DASS JI SEWADAR SOCIETY,Trust,REG-1004,BATHINDA,Punjab,Bathinda,"Sample Address 4, Punjab",140004,"Education & Literacy, Health & Family Welfare",,30.04,75.04,2025-01-05T10:00:00,FALSE,
PBNGO00005,PB/2025/100005,1767-1768 PARK MAINTENANCE COMMITTEE,Section 8 Company,REG-1005,JALANDHAR,Punjab,Jalandhar,"Sample Address 5, Punjab",140005,"Education & Literacy, Health & Family Welfare",,30.05,75.05,2025-01-06T10:00:00,TRUE,
PBNGO00006,PB/2025/100006,21ST CENTURY HUMAN RESOURCES DEVELOPMENT SOCIETY,Society,REG-1006,PATHANKOT,Punjab,Pathankot,"Sample Address 6, Punjab",140006,"Education & Literacy, Health & Family Welfare",,30.06,75.06,2025-01-07T10:00:00,FALSE,
PBNGO00007,PB/2025/100007,224 RETIRED SSP PARIWAR WELFARE SOCIETY,Trust,REG-1007,MOGA,Punjab,Moga,"Sample Address 7, Punjab",140007,"Education & Literacy, Health & Family Welfare",,30.07,75.07,2025-01-08T10:00:00,TRUE,
PBNGO00008,PB/2025/100008,2QADAM FOUNDATION,Section 8 Company,REG-1008,SANGRUR,Punjab,Sangrur,"Sample Address 8, Punjab",140008,"Education & Literacy, Health & Family Welfare",,30.08,75.08,2025-01-09T10:00:00,FALSE,
PBNGO00009,PB/2025/100009,5JAB FOUNDATION,Society,REG-1009,KAPURTHALA,Punjab,Kapurthala,"Sample Address 9, Punjab",140009,"Education & Literacy, Health & Family Welfare",,30.09,75.09,2025-01-10T10:00:00,TRUE,
PBNGO00010,PB/2025/100010,7TH RISALA VETRANS CLUB,Trust,REG-1010,AMRITSAR,Punjab,Amritsar,"Sample Address 10, Punjab",140010,"Education & Literacy, Health & Family Welfare",,30.1,75.1,2025-01-11T10:00:00,FALSE,
PBNGO00011,PB/2025/100011,A & M EDUCATIONAL SOCIETY,Section 8 Company,REG-1011,LUDHIANA,Punjab,Ludhiana,"Sample Address 11, Punjab",140011,"Education & Literacy, Health & Family Welfare",,30.11,75.11,2025-01-12T10:00:00,TRUE,
PBNGO00012,PB/2025/100012,A AND A EDUCATIONAL SOCIETY,Society,REG-1012,PATIALA,Punjab,Patiala,"Sample Address 12, Punjab",140012,"Education & Literacy, Health & Family Welfare",,30.12,75.12,2025-01-13T10:00:00,FALSE,
PBNGO00013,PB/2025/100013,A AND M MEDICAL SOCIETY HOSPITAL,Trust,REG-1013,S.A.S NAGAR,Punjab,S.A.S Nagar,"Sample Address 13, Punjab",140013,"Education & Literacy, Health & Family Welfare",,30.13,75.13,2025-01-14T10:00:00,TRUE,
PBNGO00014,PB/2025/100014,A K SEASIA FOUNDATION,Section 8 Company,REG-1014,BATHINDA,Punjab,Bathinda,"Sample Address 14, Punjab",140014,"Education & Literacy, Health & Family Welfare",,30.14,75.14,2025-01-15T10:00:00,FALSE,
PBNGO00015,PB/2025/100015,A PEE JI EXCELSIER EDUCATIONAL SOCIETY,Society,REG-1015,JALANDHAR,Punjab,Jalandhar,"Sample Address 15, Punjab",140015,"Education & Literacy, Health & Family Welfare",,30.15,75.15,2025-01-16T10:00:00,TRUE,
PBNGO00016,PB/2025/100016,A S BEAUTY PAGEANT & CULTURE HUB (EMPOWERING WOMEN),Trust,REG-1016,PATHANKOT,Punjab,Pathankot,"Sample Address 16, Punjab",140016,"Education & Literacy, Health & Family Welfare",,30.16,75.16,2025-01-17T10:00:00,FALSE,
PBNGO00017,PB/2025/100017,A S HIGH SCHOOL TRUST AND MANAGEMENT SOCIETY,Section 8 Company,REG-1017,MOGA,Punjab,Moga,"Sample Address 17, Punjab",140017,"Education & Literacy, Health & Family Welfare",,30.17,75.17,2025-01-18T10:00:00,TRUE,
PBNGO00018,PB/2025/100018,A SQUARE CHARITABLE SOCIETY,Society,REG-1018,SANGRUR,Punjab,Sangrur,"Sample Address 18, Punjab",140018,"Education & Literacy, Health & Family Welfare",,30.18,75.18,2025-01-19T10:00:00,FALSE,
PBNGO00019,PB/2025/100019,A V M SENIOR SECONDARY SCHOOL,Trust,REG-1019,KAPURTHALA,Punjab,Kapurthala,"Sample Address 19, Punjab",140019,"Education & Literacy, Health & Family Welfare",,30.19,75.19,2025-01-20T10:00:00,TRUE,
PBNGO00020,PB/2025/100020,A VOICE WELFARE FOUNDATION,Section 8 Company,REG-1020,AMRITSAR,Punjab,Amritsar,"Sample Address 20, Punjab",140020,"Education & Literacy, Health & Family Welfare",,30.2,75.2,2025-01-21T10:00:00,FALSE,
PBNGO00021,PB/2025/100021,A-D-UDYOG SAMITI,Society,REG-1021,LUDHIANA,Punjab,Ludhiana,"Sample Address 21, Punjab",140021,"Education & Literacy, Health & Family Welfare",,30.21,75.21,2025-01-22T10:00:00,TRUE,
PBNGO00022,PB/2025/100022,A. C. MARKET (CALIBRE PLAZA) TRADERS ASSOCIATION,Trust,REG-1022,PATIALA,Punjab,Patiala,"Sample Address 22, Punjab",140022,"Education & Literacy, Health & Family Welfare",,30.22,75.22,2025-01-23T10:00:00,FALSE,
PBNGO00023,PB/2025/100023,A. S. MEMORIAL CHARITABLE TRUST,Section 8 Company,REG-1023,S.A.S NAGAR,Punjab,S.A.S Nagar,"Sample Address 23, Punjab",140023,"Education & Literacy, Health & Family Welfare",,30.23,75.23,2025-01-24T10:00:00,TRUE,
PBNGO00024,PB/2025/100024,A.B. CHARITY FOUNDATION,Society,REG-1024,BATHINDA,Punjab,Bathinda,"Sample Address 24, Punjab",140024,"Education & Literacy, Health & Family Welfare",,30.24,75.24,2025-01-25T10:00:00,FALSE,
PBNGO00025,PB/2025/100025,A.C. EDUCATIONAL WELFARE SOCIETY,Trust,REG-1025,JALANDHAR,Punjab,Jalandhar,"Sample Address 25, Punjab",140025,"Education & Literacy, Health & Family Welfare",,30.25,75.25,2025-01-26T10:00:00,TRUE,
PBNGO00026,PB/2025/100026,A.S BABADEEPSINGH MICRO SUPPORT ASSOCIATION,Section 8 Company,REG-1026,PATHANKOT,Punjab,Pathankot,"Sample Address 26, Punjab",140026,"Education & Literacy, Health & Family Welfare",,30.26,75.26,2025-01-27T10:00:00,FALSE,
PBNGO00027,PB/2025/100027,A4 PARADISE APARTMENT WELFARE SOCIETY,Society,REG-1027,MOGA,Punjab,Moga,"Sample Address 27, Punjab",140027,"Education & Literacy, Health & Family Welfare",,30.27,75.27,2025-01-28T10:00:00,TRUE,
PBNGO00028,PB/2025/100028,AA MANGALORE GROUP,Trust,REG-1028,SANGRUR,Punjab,Sangrur,"Sample Address 28, Punjab",140028,"Education & Literacy, Health & Family Welfare",,30.28,75.28,2025-01-01T10:00:00,FALSE,
PBNGO00029,PB/2025/100029,AAAS FOUNDATION,Section 8 Company,REG-1029,KAPURTHALA,Punjab,Kapurthala,"Sample Address 29, Punjab",140029,"Education & Literacy, Health & Family Welfare",,30.29,75.29,2025-01-02T10:00:00,TRUE,
PBNGO00030,PB/2025/100030,AAD YOG FOUNDATION,Society,REG-1030,AMRITSAR,Punjab,Amritsar,"Sample Address 30, Punjab",140030,"Education & Literacy, Health & Family Welfare",,30.3,75.3,2025-01-03T10:00:00,FALSE,
PBNGO00031,PB/2025/100031,AADARSH SEWA SOCIETY,Trust,REG-1031,LUDHIANA,Punjab,Ludhiana,"Sample Address 31, Punjab",140031,"Education & Literacy, Health & Family Welfare",,30.31,75.31,2025-01-04T10:00:00,TRUE,
PBNGO00032,PB/2025/100032,AADDIT CHARITABLE TRUST,Section 8 Company,REG-1032,PATIALA,Punjab,Patiala,"Sample Address 32, Punjab",140032,"Education & Literacy, Health & Family Welfare",,30.32,75.32,2025-01-05T10:00:00,FALSE,
PBNGO00033,PB/2025/100033,AADEV HEALTH SERVE FOUNDATION OF INDIA,Society,REG-1033,S.A.S NAGAR,Punjab,S.A.S Nagar,"Sample Address 33, Punjab",140033,"Education & Literacy, Health & Family Welfare",,30.33,75.33,2025-01-06T10:00:00,TRUE,
PBNGO00034,PB/2025/100034,AADI AUTISM FOUNDATION,Trust,REG-1034,BATHINDA,Punjab,Bathinda,"Sample Address 34, Punjab",140034,"Education & Literacy, Health & Family Welfare",,30.34,75.34,2025-01-07T10:00:00,FALSE,
PBNGO00035,PB/2025/100035,AADIWASI GURU GYAN NATH POORAN SANGHRASH DAL FOUNDATION,Section 8 Company,REG-1035,JALANDHAR,Punjab,Jalandhar,"Sample Address 35, Punjab",140035,"Education & Literacy, Health & Family Welfare",,30.35,75.35,2025-01-08T10:00:00,TRUE,
PBNGO00036,PB/2025/100036,AAGAAJ EDUCATIONAL WELFARE SOCIETY,Society,REG-1036,PATHANKOT,Punjab,Pathankot,"Sample Address 36, Punjab",140036,"Education & Literacy, Health & Family Welfare",,30.36,75.36,2025-01-09T10:00:00,FALSE,
PBNGO00037,PB/2025/100037,AAGAZ(SOCIETY FOR THE PEOPLE BY THE PEOPLE),Trust,REG-1037,MOGA,Punjab,Moga,"Sample Address 37, Punjab",140037,"Education & Literacy, Health & Family Welfare",,30.37,75.37,2025-01-10T10:00:00,TRUE,
PBNGO00038,PB/2025/100038,AAKARSHAN EDUCATIONAL SOCIETY,Section 8 Company,REG-1038,SANGRUR,Punjab,Sangrur,"Sample Address 38, Punjab",140038,"Education & Literacy, Health & Family Welfare",,30.38,75.38,2025-01-11T10:00:00,FALSE,
PBNGO00039,PB/2025/100039,AAKHRI UMEED WELFARE SOCIETY,Society,REG-1039,KAPURTHALA,Punjab,Kapurthala,"Sample Address 39, Punjab",140039,"Education & Literacy, Health & Family Welfare",,30.39,75.39,2025-01-12T10:00:00,TRUE,
PBNGO00040,PB/2025/100040,AAM TRUCK OPERATOR WELFARE SOCIETY,Trust,REG-1040,AMRITSAR,Punjab,Amritsar,"Sample Address 40, Punjab",140040,"Education & Literacy, Health & Family Welfare",,30.4,75.4,2025-01-13T10:00:00,FALSE,
PBNGO00041,PB/2025/100041,AAPI CHARITABLE FOUNDATION,Section 8 Company,REG-1041,LUDHIANA,Punjab,Ludhiana,"Sample Address 41, Punjab",140041,"Education & Literacy, Health & Family Welfare",,30.41,75.41,2025-01-14T10:00:00,TRUE,
PBNGO00042,PB/2025/100042,AAPO AAP EDUCATIONAL SOCIETY,Society,REG-1042,PATIALA,Punjab,Patiala,"Sample Address 42, Punjab",140042,"Education & Literacy, Health & Family Welfare",,30.42,75.42,2025-01-15T10:00:00,FALSE,
PBNGO00043,PB/2025/100043,AAR JAIN EDUCATION SOCIETY,Trust,REG-1043,S.A.S NAGAR,Punjab,S.A.S Nagar,"Sample Address 43, Punjab",140043,"Education & Literacy, Health & Family Welfare",,30.43,75.43,2025-01-16T10:00:00,TRUE,
PBNGO00044,PB/2025/100044,AARADHAYA EDUCATION AND SOCIAL WELFARE SOCIETY,Section 8 Company,REG-1044,BATHINDA,Punjab,Bathinda,"Sample Address 44, Punjab",140044,"Education & Literacy, Health & Family Welfare",,30.44,75.44,2025-01-17T10:00:00,FALSE,
PBNGO00045,PB/2025/100045,AARHTI ASSOCIATION RAJPURA,Society,REG-1045,JALANDHAR,Punjab,Jalandhar,"Sample Address 45, Punjab",140045,"Education & Literacy, Health & Family Welfare",,30.45,75.45,2025-01-18T10:00:00,TRUE,
PBNGO00046,PB/2025/100046,AARTHIA ASSOCIATION,Trust,REG-1046,PATHANKOT,Punjab,Pathankot,"Sample Address 46, Punjab",140046,"Education & Literacy, Health & Family Welfare",,30.46,75.46,2025-01-19T10:00:00,FALSE,
PBNGO00047,PB/2025/100047,AARTI EDUCATIONAL SOCIETY,Section 8 Company,REG-1047,MOGA,Punjab,Moga,"Sample Address 47, Punjab",140047,"Education & Literacy, Health & Family Welfare",,30.47,75.47,2025-01-20T10:00:00,TRUE,
PBNGO00048,PB/2025/100048,Aarushi Trust,Society,REG-1048,SANGRUR,Punjab,Sangrur,"Sample Address 48, Punjab",140048,"Education & Literacy, Health & Family Welfare",,30.48,75.48,2025-01-21T10:00:00,FALSE,
PBNGO00049,PB/2025/100049,Aas Ehssas Welfare Society (Regd.),Trust,REG-1049,KAPURTHALA,Punjab,Kapurthala,"Sample Address 49, Punjab",140049,"Education & Literacy, Health & Family Welfare",,30.49,75.49,2025-01-22T10:00:00,TRUE,
PBNGO00050,PB/2025/100050,AAS FOUNDATION,Section 8 Company,REG-1050,AMRITSAR,Punjab,Amritsar,"Sample Address 50, Punjab",140050,"Education & Literacy, Health & Family Welfare",,30.5,75.5,2025-01-23T10:00:00,FALSE,
PBNGO00051,PB/2025/100051,AAS KIRAN SOCIAL WELFARE SOCIETY,Society,REG-1051,LUDHIANA,Punjab,Ludhiana,"Sample Address 51, Punjab",140051,"Education & Literacy, Health & Family Welfare",,30.51,75.51,2025-01-24T10:00:00,TRUE,
PBNGO00052,PB/2025/100052,AAS REHABILITATION AND WELFARE FOUNDATION,Trust,REG-1052,PATIALA,Punjab,Patiala,"Sample Address 52, Punjab",140052,"Education & Literacy, Health & Family Welfare",,30.52,75.52,2025-01-25T10:00:00,FALSE,
PBNGO00053,PB/2025/100053,AAS SOCIAL WELFARE SOCIETY,Section 8 Company,REG-1053,S.A.S NAGAR,Punjab,S.A.S Nagar,"Sample Address 53, Punjab",140053,"Education & Literacy, Health & Family Welfare",,30.53,75.53,2025-01-26T10:00:00,TRUE,
PBNGO00054,PB/2025/100054,AAS WELFARE SOCIETY,Society,REG-1054,BATHINDA,Punjab,Bathinda,"Sample Address 54, Punjab",140054,"Education & Literacy, Health & Family Welfare",,30.54,75.54,2025-01-27T10:00:00,FALSE,
PBNGO00055,PB/2025/100055,AASA RAM EDUCATIONAL SOCIETY,Trust,REG-1055,JALANDHAR,Punjab,Jalandhar,"Sample Address 55, Punjab",140055,"Education & Literacy, Health & Family Welfare",,30.55,75.55,2025-01-28T10:00:00,TRUE,
PBNGO00056,PB/2025/100056,AASARA TERMINAL CARE HOME,Section 8 Company,REG-1056,PATHANKOT,Punjab,Pathankot,"Sample Address 56, Punjab",140056,"Education & Literacy, Health & Family Welfare",,30.56,75.56,2025-01-01T10:00:00,FALSE,
PBNGO00057,PB/2025/100057,AASHAKIRAN HELPING FOUNDATION,Society,REG-1057,MOGA,Punjab,Moga,"Sample Address 57, Punjab",140057,"Education & Literacy, Health & Family Welfare",,30.57,75.57,2025-01-02T10:00:00,TRUE,
